Entity,Code,Year,Oil consumption - TWh
Ireland,IRL,1971,53.493.183
Ireland,IRL,1972,58.884.476
Ireland,IRL,1973,63.811.314
Ireland,IRL,1974,6.319.731
Ireland,IRL,1975,61.815.147
Ireland,IRL,1976,62.782.482
Ireland,IRL,1977,6.695.627
Ireland,IRL,1978,7.189.355
Ireland,IRL,1979,7.546.185
Ireland,IRL,1980,6.797.169
Ireland,IRL,1981,6.038.429
Ireland,IRL,1982,52.857.914
Ireland,IRL,1983,48.004.543
Ireland,IRL,1984,4.720.721
Ireland,IRL,1985,47.078.075
Ireland,IRL,1986,5.811.852
Ireland,IRL,1987,51.009.117
Ireland,IRL,1988,4.624.905
Ireland,IRL,1989,47.584.457
Ireland,IRL,1990,53.734.264
Ireland,IRL,1991,5.926.925
Ireland,IRL,1992,61.681.023
Ireland,IRL,1993,6.244.094
Ireland,IRL,1994,6.839.255
Ireland,IRL,1995,69.824.715
Ireland,IRL,1996,7.324.784
Ireland,IRL,1997,78.033.714
Ireland,IRL,1998,8.746.068
Ireland,IRL,1999,9.869.789
Ireland,IRL,2000,9.936.095
Ireland,IRL,2001,106.500.946
Ireland,IRL,2002,10.380.246
Ireland,IRL,2003,10.132.407
Ireland,IRL,2004,10.612.375
Ireland,IRL,2005,11.153.505
Ireland,IRL,2006,11.351.547
Ireland,IRL,2007,11.217.092
Ireland,IRL,2008,10.685.292
Ireland,IRL,2009,9.139.404
Ireland,IRL,2010,8.899.752
Ireland,IRL,2011,8.332.917
Ireland,IRL,2012,78.681.206
Ireland,IRL,2013,79.802.826
Ireland,IRL,2014,7.899.451
Ireland,IRL,2015,8.182.424
Ireland,IRL,2016,8.616.183
Ireland,IRL,2017,8.546.276
Ireland,IRL,2018,8.872.634
Ireland,IRL,2019,8.871.635
Ireland,IRL,2020,7.517.808
Ireland,IRL,2021,8.176.344
Ireland,IRL,2022,8.768.827
Israel,ISR,1965,4.027.698
Israel,ISR,1966,41.695.316
Israel,ISR,1967,50.674.126
Israel,ISR,1968,5.130.148
Israel,ISR,1969,5.812.166
Israel,ISR,1970,6.226.058
Israel,ISR,1971,70.908.646
Israel,ISR,1972,671.222
Israel,ISR,1973,72.303.604
Israel,ISR,1974,7.249.729
Israel,ISR,1975,7.456.834
Israel,ISR,1976,7.648.452
Israel,ISR,1977,8.034.449
Israel,ISR,1978,877.867
Israel,ISR,1979,9.086.662
Israel,ISR,1980,92.546.585
Israel,ISR,1981,9.411.931
Israel,ISR,1982,9.485.221
Israel,ISR,1983,8.902.868
Israel,ISR,1984,8.571.314
Israel,ISR,1985,76.264.885
Israel,ISR,1986,79.106.224
Israel,ISR,1987,8.497.657
Israel,ISR,1988,9.402.596
Israel,ISR,1989,97.610.435
Israel,ISR,1990,10.124.891
Israel,ISR,1991,101.151.535
Israel,ISR,1992,116.151.215
Israel,ISR,1993,12.456.148
Israel,ISR,1994,12.930.417
Israel,ISR,1995,14.687.703
Israel,ISR,1996,14.386.281
Israel,ISR,1997,15.765.807
Israel,ISR,1998,16.465.372
Israel,ISR,1999,17.433.195
Israel,ISR,2000,15.444.406
Israel,ISR,2001,14.308.977
Israel,ISR,2002,14.272.649
Israel,ISR,2003,14.652.625
Israel,ISR,2004,13.908.589
Israel,ISR,2005,13.645.406
Israel,ISR,2006,13.276.782
Israel,ISR,2007,13.556.346
Israel,ISR,2008,13.459.229
Israel,ISR,2009,124.926.895
Israel,ISR,2010,12.384.819
Israel,ISR,2011,1.297.403
Israel,ISR,2012,15.456.673
Israel,ISR,2013,11.732.228
Israel,ISR,2014,1.094.414
Israel,ISR,2015,116.403.496
Israel,ISR,2016,11.949.044
Israel,ISR,2017,12.457.352
Israel,ISR,2018,1.258.582
Israel,ISR,2019,12.713.039
Israel,ISR,2020,1.098.607
Israel,ISR,2021,1.143.978
Israel,ISR,2022,12.810.995
Italy,ITA,1965,6.107.382
Italy,ITA,1966,67.343.463
Italy,ITA,1967,74.536.487
Italy,ITA,1968,8.218.543
Italy,ITA,1969,90.527.026
Italy,ITA,1970,10.240.592
Italy,ITA,1971,11.013.706
Italy,ITA,1972,11.562.516
Italy,ITA,1973,12.170.194
Italy,ITA,1974,1.184.078
Italy,ITA,1975,11.120.737
Italy,ITA,1976,11.621.108
Italy,ITA,1977,11.300.887
Italy,ITA,1978,11.866.757
Italy,ITA,1979,12.259.446
Italy,ITA,1980,11.638.812
Italy,ITA,1981,11.387.346
Italy,ITA,1982,10.813.063
Italy,ITA,1983,10.534.364
Italy,ITA,1984,100.508.795
Italy,ITA,1985,99.988.416
Italy,ITA,1986,10.238.364
Italy,ITA,1987,10.675.886
Italy,ITA,1988,10.866.914
Italy,ITA,1989,11.181.211
Italy,ITA,1990,11.275.317
Italy,ITA,1991,11.345.225
Italy,ITA,1992,11.503.917
Italy,ITA,1993,11.197.963
Italy,ITA,1994,11.161.196
Italy,ITA,1995,11.539.536
Italy,ITA,1996,11.340.676
Italy,ITA,1997,11.451.384
Italy,ITA,1998,11.419.586
Italy,ITA,1999,11.325.256
Italy,ITA,2000,11.247.026
Italy,ITA,2001,11.026.033
Italy,ITA,2002,11.064.277
Italy,ITA,2003,10.958.771
Italy,ITA,2004,1072.42
Italy,ITA,2005,10.394.667
Italy,ITA,2006,10.381.772
Italy,ITA,2007,10.057.119
Italy,ITA,2008,94.661.163
Italy,ITA,2009,8.759.916
Italy,ITA,2010,8.533.912
Italy,ITA,2011,8.288.807
Italy,ITA,2012,7.722.136
Italy,ITA,2013,7.064.804
Italy,ITA,2014,671.279
Italy,ITA,2015,7.104.441
Italy,ITA,2016,70.478.986
Italy,ITA,2017,7.136.949
Italy,ITA,2018,7.303.281
Italy,ITA,2019,709.052
Italy,ITA,2020,58.549.164
Italy,ITA,2021,6.520.685
Italy,ITA,2022,6.860.149
Japan,JPN,1965,101.377.026
Japan,JPN,1966,11.550.586
Japan,JPN,1967,14.179.684
Japan,JPN,1968,1.645.999
Japan,JPN,1969,19.489.347
Japan,JPN,1970,22.967.078
Japan,JPN,1971,25.353.396
Japan,JPN,1972,27.086.992
Japan,JPN,1973,3.111.068
Japan,JPN,1974,2.995.798
Japan,JPN,1975,28.271.125
Japan,JPN,1976,29.402.815
Japan,JPN,1977,30.192.485
Japan,JPN,1978,31.231.592
Japan,JPN,1979,31.557.864
Japan,JPN,1980,28.370.125
Japan,JPN,1981,26.818.057
Japan,JPN,1982,24.986.357
Japan,JPN,1983,24.987.275
Japan,JPN,1984,2.643.381
Japan,JPN,1985,25.097.131
Japan,JPN,1986,25.347.588
Japan,JPN,1987,2.547.061
Japan,JPN,1988,27.388.484
Japan,JPN,1989,28.461.826
Japan,JPN,1990,29.631.633
Japan,JPN,1991,29.958.247
Japan,JPN,1992,3.063.816
Japan,JPN,1993,30.004.573
Japan,JPN,1994,31.716.306
Japan,JPN,1995,3.290.452
Japan,JPN,1996,33.140.444
Japan,JPN,1997,3.277.962
Japan,JPN,1998,31.612.627
Japan,JPN,1999,32.138.103
Japan,JPN,2000,31.683.574
Japan,JPN,2001,30.736.782
Japan,JPN,2002,30.526.567
Japan,JPN,2003,31.246.775
Japan,JPN,2004,30.427.268
Japan,JPN,2005,29.957.354
Japan,JPN,2006,28.884.197
Japan,JPN,2007,27.989.749
Japan,JPN,2008,2.695.132
Japan,JPN,2009,2.415.507
Japan,JPN,2010,2.438.675
Japan,JPN,2011,24.381.338
Japan,JPN,2012,26.027.302
Japan,JPN,2013,24.885.225
Japan,JPN,2014,23.633.672
Japan,JPN,2015,22.683.572
Japan,JPN,2016,22.017.234
Japan,JPN,2017,21.697.593
Japan,JPN,2018,2.099.697
Japan,JPN,2019,20.339.596
Japan,JPN,2020,18.060.111
Japan,JPN,2021,18.349.255
Japan,JPN,2022,18.359.253
Kazakhstan,KAZ,1985,24.688.788
Kazakhstan,KAZ,1986,2.248.873
Kazakhstan,KAZ,1987,21.735.507
Kazakhstan,KAZ,1988,21.825.153
Kazakhstan,KAZ,1989,22.271.521
Kazakhstan,KAZ,1990,25.632.733
Kazakhstan,KAZ,1991,25.859.717
Kazakhstan,KAZ,1992,24.158.838
Kazakhstan,KAZ,1993,1.866.075
Kazakhstan,KAZ,1994,1.463.026
Kazakhstan,KAZ,1995,14.300.717
Kazakhstan,KAZ,1996,120.907.265
Kazakhstan,KAZ,1997,12.164.777
Kazakhstan,KAZ,1998,10.110.801
Kazakhstan,KAZ,1999,8.337.866
Kazakhstan,KAZ,2000,922.146
Kazakhstan,KAZ,2001,9.217.118
Kazakhstan,KAZ,2002,9.416.745
Kazakhstan,KAZ,2003,102.732.086
Kazakhstan,KAZ,2004,108.979.515
Kazakhstan,KAZ,2005,111.753.395
Kazakhstan,KAZ,2006,12.797.231
Kazakhstan,KAZ,2007,13.873.294
Kazakhstan,KAZ,2008,13.867.581
Kazakhstan,KAZ,2009,112.725.655
Kazakhstan,KAZ,2010,11.629.826
Kazakhstan,KAZ,2011,15.412.175
Kazakhstan,KAZ,2012,16.462.047
Kazakhstan,KAZ,2013,16.767.262
Kazakhstan,KAZ,2014,17.170.679
Kazakhstan,KAZ,2015,1.607.189
Kazakhstan,KAZ,2016,16.799.368
Kazakhstan,KAZ,2017,1.713.093
Kazakhstan,KAZ,2018,18.409.743
Kazakhstan,KAZ,2019,18.680.057
Kazakhstan,KAZ,2020,16.421.024
Kazakhstan,KAZ,2021,17.565.327
Kazakhstan,KAZ,2022,21.629.573
Kuwait,KWT,1965,61.960.056
Kuwait,KWT,1966,60.271.442
Kuwait,KWT,1967,58.632.427
Kuwait,KWT,1968,5.705.615
Kuwait,KWT,1969,5.553.032
Kuwait,KWT,1970,54.056.026
Kuwait,KWT,1971,5.316.879
Kuwait,KWT,1972,57.331.783
Kuwait,KWT,1973,54.197.147
Kuwait,KWT,1974,49.556.572
Kuwait,KWT,1975,38.492.832
Kuwait,KWT,1976,45.590.458
Kuwait,KWT,1977,4.411.577
Kuwait,KWT,1978,47.563.553
Kuwait,KWT,1979,53.342.728
Kuwait,KWT,1980,4.604.957
Kuwait,KWT,1981,6.421.076
Kuwait,KWT,1982,7.200.998
Kuwait,KWT,1983,7.970.098
Kuwait,KWT,1984,8.421.019
Kuwait,KWT,1985,8.065.508
Kuwait,KWT,1986,83.613.396
Kuwait,KWT,1987,8.210.621
Kuwait,KWT,1988,7.901.365
Kuwait,KWT,1989,7.753.027
Kuwait,KWT,1990,51.687.668
Kuwait,KWT,1991,41.370.697
Kuwait,KWT,1992,56.785.267
Kuwait,KWT,1993,48.682.903
Kuwait,KWT,1994,60.219.498
Kuwait,KWT,1995,62.408.756
Kuwait,KWT,1996,60.651.096
Kuwait,KWT,1997,6.698.625
Kuwait,KWT,1998,1.008.192
Kuwait,KWT,1999,11.572.912
Kuwait,KWT,2000,12.074.285
Kuwait,KWT,2001,12.405.458
Kuwait,KWT,2002,14.408.128
Kuwait,KWT,2003,17.608.961
Kuwait,KWT,2004,19.928.773
Kuwait,KWT,2005,21.724.307
Kuwait,KWT,2006,20.320.848
Kuwait,KWT,2007,20.498.569
Kuwait,KWT,2008,2.168.124
Kuwait,KWT,2009,23.092.212
Kuwait,KWT,2010,25.316.435
Kuwait,KWT,2011,24.482.922
Kuwait,KWT,2012,2.388.032
Kuwait,KWT,2013,24.375.171
Kuwait,KWT,2014,25.059.604
Kuwait,KWT,2015,24.341.908
Kuwait,KWT,2016,22.907.022
Kuwait,KWT,2017,23.852.719
Kuwait,KWT,2018,24.783.481
Kuwait,KWT,2019,23.426.854
Kuwait,KWT,2020,21.771.255
Kuwait,KWT,2021,21.789.218
Kuwait,KWT,2022,22.379.607
Latvia,LVA,1985,6.793.239
Latvia,LVA,1986,57.170.307
Latvia,LVA,1987,4.647.371
Latvia,LVA,1988,41.671.085
Latvia,LVA,1989,41.656.254
Latvia,LVA,1990,39.246.185
Latvia,LVA,1991,3.805.292
Latvia,LVA,1992,29.106.192
Latvia,LVA,1993,26.014.383
Latvia,LVA,1994,24.651.974
Latvia,LVA,1995,2.218.566
Latvia,LVA,1996,23.343.493
Latvia,LVA,1997,20.726.149
Latvia,LVA,1998,19.795.252
Latvia,LVA,1999,18.437.328
Latvia,LVA,2000,15.139.174
Latvia,LVA,2001,17.654.846
Latvia,LVA,2002,1.752.924
Latvia,LVA,2003,17.693.226
Latvia,LVA,2004,18.990.347
Latvia,LVA,2005,20.104.658
Latvia,LVA,2006,1.892.615
Latvia,LVA,2007,20.558.056
Latvia,LVA,2008,20.178.953
Latvia,LVA,2009,18.382.898
Latvia,LVA,2010,2.073.869
Latvia,LVA,2011,19.040.625
Latvia,LVA,2012,19.013.836
Latvia,LVA,2013,19.216.606
Latvia,LVA,2014,1.932.151
Latvia,LVA,2015,20.291.126
Latvia,LVA,2016,20.932.833
Latvia,LVA,2017,21.379.055
Latvia,LVA,2018,19.072.533
Latvia,LVA,2019,21.895.447
Latvia,LVA,2020,19.206.448
Latvia,LVA,2021,19.805.117
Latvia,LVA,2022,2.065.343
Lithuania,LTU,1985,10.238.193
Lithuania,LTU,1986,85.666.695
Lithuania,LTU,1987,9.400.655
Lithuania,LTU,1988,90.391.785
Lithuania,LTU,1989,92.738.045
Lithuania,LTU,1990,88.668.465
Lithuania,LTU,1991,97.529.785
Lithuania,LTU,1992,51.277.847
Lithuania,LTU,1993,44.611.813
Lithuania,LTU,1994,41.343.018
Lithuania,LTU,1995,37.539.474
Lithuania,LTU,1996,38.980.484
Lithuania,LTU,1997,385.903
Lithuania,LTU,1998,4.421.774
Lithuania,LTU,1999,3.594.857
Lithuania,LTU,2000,2.806.077
Lithuania,LTU,2001,32.332.253
Lithuania,LTU,2002,29.934.454
Lithuania,LTU,2003,2.866.815
Lithuania,LTU,2004,30.585.125
Lithuania,LTU,2005,33.126.637
Lithuania,LTU,2006,33.058.205
Lithuania,LTU,2007,32.608.067
Lithuania,LTU,2008,35.369.804
Lithuania,LTU,2009,31.071.676
Lithuania,LTU,2010,31.254.553
Lithuania,LTU,2011,30.434.248
Lithuania,LTU,2012,309.647
Lithuania,LTU,2013,30.099.901
Lithuania,LTU,2014,2.946.794
Lithuania,LTU,2015,32.235.332
Lithuania,LTU,2016,35.089.043
Lithuania,LTU,2017,36.324.562
Lithuania,LTU,2018,3.873.701
Lithuania,LTU,2019,3.904.023
Lithuania,LTU,2020,36.593.956
Lithuania,LTU,2021,36.981.213
Lithuania,LTU,2022,37.407.913
Lower-middle-income countries,,1965,5.318.171
Lower-middle-income countries,,1966,597.114
Lower-middle-income countries,,1967,62.454.364
Lower-middle-income countries,,1968,68.264.026
Lower-middle-income countries,,1969,7.333.376
Lower-middle-income countries,,1970,78.647.253
Lower-middle-income countries,,1971,83.237.915
Lower-middle-income countries,,1972,88.319.183
Lower-middle-income countries,,1973,96.878.406
Lower-middle-income countries,,1974,9.806.725
Lower-middle-income countries,,1975,10.672.218
Lower-middle-income countries,,1976,11.303.226
Lower-middle-income countries,,1977,12.568.906
Lower-middle-income countries,,1978,13.253.928
Lower-middle-income countries,,1979,14.277.377
Lower-middle-income countries,,1980,14.569.329
Lower-middle-income countries,,1981,15.286.495
Lower-middle-income countries,,1982,16.196.838
Lower-middle-income countries,,1983,17.575.671
Lower-middle-income countries,,1984,18.582.133
Lower-middle-income countries,,1985,2.824.005
Lower-middle-income countries,,1986,2.839.676
Lower-middle-income countries,,1987,2.965.396
Lower-middle-income countries,,1988,29.953.616
Lower-middle-income countries,,1989,31.114.666
Lower-middle-income countries,,1990,3.313.468
Lower-middle-income countries,,1991,3340.82
Lower-middle-income countries,,1992,3.202.893
Lower-middle-income countries,,1993,31.982.742
Lower-middle-income countries,,1994,32.474.502
Lower-middle-income countries,,1995,34.497.666
Lower-middle-income countries,,1996,3.516.016
Lower-middle-income countries,,1997,37.571.292
Lower-middle-income countries,,1998,37.931.338
Lower-middle-income countries,,1999,3.913.173
Lower-middle-income countries,,2000,40.365.322
Lower-middle-income countries,,2001,40.964.287
Lower-middle-income countries,,2002,41.413.276
Lower-middle-income countries,,2003,4.186.259
Lower-middle-income countries,,2004,44.037.065
Lower-middle-income countries,,2005,4498.24
Lower-middle-income countries,,2006,46.484.517
Lower-middle-income countries,,2007,4895.38
Lower-middle-income countries,,2008,5.057.373
Lower-middle-income countries,,2009,51.632.593
Lower-middle-income countries,,2010,52.381.733
Lower-middle-income countries,,2011,54.314.375
Lower-middle-income countries,,2012,5.643.129
Lower-middle-income countries,,2013,57.296.406
Lower-middle-income countries,,2014,5741.47
Lower-middle-income countries,,2015,5.883.251
Lower-middle-income countries,,2016,6.187.411
Lower-middle-income countries,,2017,6.363.948
Lower-middle-income countries,,2018,64.794.775
Lower-middle-income countries,,2019,6565.36
Lower-middle-income countries,,2020,59.367.705
Lower-middle-income countries,,2021,6.148.687
Lower-middle-income countries,,2022,66.715.684
Luxembourg,LUX,1965,9.832.363
Luxembourg,LUX,1966,11.189.572
Luxembourg,LUX,1967,12.358.044
Luxembourg,LUX,1968,13.641.634
Luxembourg,LUX,1969,15.104.541
Luxembourg,LUX,1970,1.602.329
Luxembourg,LUX,1971,16.681.265
Luxembourg,LUX,1972,1.751.691
Luxembourg,LUX,1973,19.464.945
Luxembourg,LUX,1974,17.504.738
Luxembourg,LUX,1975,1.561.211
Luxembourg,LUX,1976,16.907.217
Luxembourg,LUX,1977,16.632.332
Luxembourg,LUX,1978,16.749.968
Luxembourg,LUX,1979,15.525.216
Luxembourg,LUX,1980,1.298.823
Luxembourg,LUX,1981,12.481.876
Luxembourg,LUX,1982,12.346.533
Luxembourg,LUX,1983,11.758.568
Luxembourg,LUX,1984,11.779.353
Luxembourg,LUX,1985,12.517.872
Luxembourg,LUX,1986,13.635.571
Luxembourg,LUX,1987,15.456.239
Luxembourg,LUX,1988,15.865.759
Luxembourg,LUX,1989,17.436.583
Luxembourg,LUX,1990,19.125.217
Luxembourg,LUX,1991,22.283.129
Luxembourg,LUX,1992,2.293.275
Luxembourg,LUX,1993,2.286.836
Luxembourg,LUX,1994,22.842.442
Luxembourg,LUX,1995,21.410.866
Luxembourg,LUX,1996,22.176.525
Luxembourg,LUX,1997,23.158.903
Luxembourg,LUX,1998,2.409.103
Luxembourg,LUX,1999,25.739.426
Luxembourg,LUX,2000,27.610.802
Luxembourg,LUX,2001,29.310.976
Luxembourg,LUX,2002,2.986.881
Luxembourg,LUX,2003,3.206.685
Luxembourg,LUX,2004,36.371.384
Luxembourg,LUX,2005,37.356.655
Luxembourg,LUX,2006,3.552.233
Luxembourg,LUX,2007,3.457.503
Luxembourg,LUX,2008,3.484.931
Luxembourg,LUX,2009,32.625.046
Luxembourg,LUX,2010,3.416.721
Luxembourg,LUX,2011,3.488.955
Luxembourg,LUX,2012,33.672.718
Luxembourg,LUX,2013,33.112.263
Luxembourg,LUX,2014,31.917.315
Luxembourg,LUX,2015,31.355.448
Luxembourg,LUX,2016,31.312.542
Luxembourg,LUX,2017,32.775.616
Luxembourg,LUX,2018,34.678.898
Luxembourg,LUX,2019,35.056.538
Luxembourg,LUX,2020,28.419.147
Luxembourg,LUX,2021,30.598.438
Luxembourg,LUX,2022,28.196.154
Malaysia,MYS,1965,31.176.205
Malaysia,MYS,1966,3.599.366
Malaysia,MYS,1967,388.187
Malaysia,MYS,1968,39.985.744
Malaysia,MYS,1969,4.346.176
Malaysia,MYS,1970,4.044.124
Malaysia,MYS,1971,45.043.636
Malaysia,MYS,1972,49.289.757
Malaysia,MYS,1973,524.388
Malaysia,MYS,1974,5.228.298
Malaysia,MYS,1975,5.468.143
Malaysia,MYS,1976,61.358.616
Malaysia,MYS,1977,73.671.425
Malaysia,MYS,1978,7.881.282
Malaysia,MYS,1979,8.816.213
Malaysia,MYS,1980,9.584.808
Malaysia,MYS,1981,10.331.685
Malaysia,MYS,1982,10.718.903
Malaysia,MYS,1983,1.146.193
Malaysia,MYS,1984,11.266.363
Malaysia,MYS,1985,1.108.479
Malaysia,MYS,1986,10.205.382
Malaysia,MYS,1987,10.455.259
Malaysia,MYS,1988,111.706.696
Malaysia,MYS,1989,11.590.021
Malaysia,MYS,1990,13.457.195
Malaysia,MYS,1991,15.295.303
Malaysia,MYS,1992,1.810.182
Malaysia,MYS,1993,18.671.935
Malaysia,MYS,1994,1.965.406
Malaysia,MYS,1995,22.480.556
Malaysia,MYS,1996,24.650.568
Malaysia,MYS,1997,28.196.838
Malaysia,MYS,1998,25.774.655
Malaysia,MYS,1999,25.190.372
Malaysia,MYS,2000,27.232.065
Malaysia,MYS,2001,2.945.357
Malaysia,MYS,2002,31.886.258
Malaysia,MYS,2003,33.362.247
Malaysia,MYS,2004,34.971.957
Malaysia,MYS,2005,36.219.116
Malaysia,MYS,2006,35.031.897
Malaysia,MYS,2007,373.591
Malaysia,MYS,2008,35.846.222
Malaysia,MYS,2009,3.556.215
Malaysia,MYS,2010,359.263
Malaysia,MYS,2011,36.693.445
Malaysia,MYS,2012,40.215.158
Malaysia,MYS,2013,42.770.407
Malaysia,MYS,2014,4.294.578
Malaysia,MYS,2015,39.884.277
Malaysia,MYS,2016,44.361.053
Malaysia,MYS,2017,4.172.968
Malaysia,MYS,2018,423.141
Malaysia,MYS,2019,45.997.177
Malaysia,MYS,2020,37.955.325
Malaysia,MYS,2021,41.158.392
Malaysia,MYS,2022,4.796.467
Mexico,MEX,1965,1.784.483
Mexico,MEX,1966,18.699.396
Mexico,MEX,1967,20.027.634
Mexico,MEX,1968,21.778.389
Mexico,MEX,1969,23.015.845
Mexico,MEX,1970,24.747.472
Mexico,MEX,1971,26.243.677
Mexico,MEX,1972,2.955.131
Mexico,MEX,1973,31.624.557
Mexico,MEX,1974,3.572.522
Mexico,MEX,1975,39.421.106
Mexico,MEX,1976,43.423.633
Mexico,MEX,1977,44.820.316
Mexico,MEX,1978,50.461.945
Mexico,MEX,1979,5.415.423
Mexico,MEX,1980,60.366.943
Mexico,MEX,1981,66.086.053
Mexico,MEX,1982,6.842.733
Mexico,MEX,1983,6.667.177
Mexico,MEX,1984,7.057.309
Mexico,MEX,1985,73.498.035
Mexico,MEX,1986,7.440.882
Mexico,MEX,1987,780.321
Mexico,MEX,1988,77.840.265
Mexico,MEX,1989,83.299.884
Mexico,MEX,1990,9.163.862
Mexico,MEX,1991,9.417.246
Mexico,MEX,1992,9.546.505
Mexico,MEX,1993,9.473.392
Mexico,MEX,1994,102.143.054
Mexico,MEX,1995,95.010.956
Mexico,MEX,1996,9.645.441
Mexico,MEX,1997,10.069.446
Mexico,MEX,1998,10.543.689
Mexico,MEX,1999,10.470.767
Mexico,MEX,2000,1.117.636
Mexico,MEX,2001,11.070.106
Mexico,MEX,2002,10.511.785
Mexico,MEX,2003,10.851.881
Mexico,MEX,2004,11.378.489
Mexico,MEX,2005,12.262.463
Mexico,MEX,2006,11.848.331
Mexico,MEX,2007,1.236.413
Mexico,MEX,2008,12.758.926
Mexico,MEX,2009,12.195.841
Mexico,MEX,2010,11.713.153
Mexico,MEX,2011,11.881.461
Mexico,MEX,2012,12.136.659
Mexico,MEX,2013,11.751.096
Mexico,MEX,2014,11.214.917
Mexico,MEX,2015,1.087.805
Mexico,MEX,2016,11.175.981
Mexico,MEX,2017,10.905.269
Mexico,MEX,2018,102.120.856
Mexico,MEX,2019,9.720.568
Mexico,MEX,2020,838.368
Mexico,MEX,2021,94.295.135
Mexico,MEX,2022,11.438.988
Middle Africa (EI),,1965,24.153.852
Middle Africa (EI),,1966,2.454.173
Middle Africa (EI),,1967,25.013.054
Middle Africa (EI),,1968,25.758.215
Middle Africa (EI),,1969,26.483.377
Middle Africa (EI),,1970,2.686.877
Middle Africa (EI),,1971,31.117.723
Middle Africa (EI),,1972,3.245.925
Middle Africa (EI),,1973,33.634.758
Middle Africa (EI),,1974,34.716.637
Middle Africa (EI),,1975,33.801.495
Middle Africa (EI),,1976,34.649.208
Middle Africa (EI),,1977,37.209.366
Middle Africa (EI),,1978,4.398.072
Middle Africa (EI),,1979,44.275.116
Middle Africa (EI),,1980,44.587.627
Middle Africa (EI),,1981,47.206.768
Middle Africa (EI),,1982,4.384.725
Middle Africa (EI),,1983,50.073.887
Middle Africa (EI),,1984,45.308.628
Middle Africa (EI),,1985,50.879.715
Middle Africa (EI),,1986,4.855.702
Middle Africa (EI),,1987,49.547.092
Middle Africa (EI),,1988,5.238.567
Middle Africa (EI),,1989,53.232.723
Middle Africa (EI),,1990,4.854.278
Middle Africa (EI),,1991,46.208.416
Middle Africa (EI),,1992,4.606.318
Middle Africa (EI),,1993,4.779.885
Middle Africa (EI),,1994,4.706.603
Middle Africa (EI),,1995,456.702
Middle Africa (EI),,1996,45.850.822
Middle Africa (EI),,1997,47.462.112
Middle Africa (EI),,1998,44.828.396
Middle Africa (EI),,1999,47.448.288
Middle Africa (EI),,2000,5.302.457
Middle Africa (EI),,2001,55.152.805
Middle Africa (EI),,2002,58.657.295
Middle Africa (EI),,2003,64.488.594
Middle Africa (EI),,2004,6.821.575
Middle Africa (EI),,2005,6.464.332
Middle Africa (EI),,2006,7.433.334
Middle Africa (EI),,2007,835.226
Middle Africa (EI),,2008,9.487.555
Middle Africa (EI),,2009,10.677.701
Middle Africa (EI),,2010,1.129.288
Middle Africa (EI),,2011,120.160.736
Middle Africa (EI),,2012,13.276.086
Middle Africa (EI),,2013,15.087.767
Middle Africa (EI),,2014,16.075.076
Middle Africa (EI),,2015,15.691.241
Middle Africa (EI),,2016,1.432.486
Middle Africa (EI),,2017,12.929.364
Middle Africa (EI),,2018,13.074.097
Middle Africa (EI),,2019,13.849.248
Middle Africa (EI),,2020,11.867.859
Middle Africa (EI),,2021,125.986.946
Middle Africa (EI),,2022,11.750.034
Middle East (EI),,1965,49.144.632
Middle East (EI),,1966,5.037.902
Middle East (EI),,1967,5.259.555
Middle East (EI),,1968,5.417.199
Middle East (EI),,1969,56.347.205
Middle East (EI),,1970,597.932
Middle East (EI),,1971,6.409.845
Middle East (EI),,1972,68.181.573
Middle East (EI),,1973,73.985.297
Middle East (EI),,1974,78.639.124
Middle East (EI),,1975,75.272.205
Middle East (EI),,1976,8.586.771
Middle East (EI),,1977,9.745.657
Middle East (EI),,1978,10.257.974
Middle East (EI),,1979,11.593.568
Middle East (EI),,1980,11.052.087
Middle East (EI),,1981,12.073.297
Middle East (EI),,1982,13.190.878
Middle East (EI),,1983,14.803.683
Middle East (EI),,1984,16.144.838
Middle East (EI),,1985,17.000.228
Middle East (EI),,1986,16.953.132
Middle East (EI),,1987,17.786.168
Middle East (EI),,1988,18.468.494
Middle East (EI),,1989,18.945.037
Middle East (EI),,1990,19.522.261
Middle East (EI),,1991,20.196.924
Middle East (EI),,1992,21.519.417
Middle East (EI),,1993,2.304.286
Middle East (EI),,1994,25.316.985
Middle East (EI),,1995,25.181.777
Middle East (EI),,1996,2.573.598
Middle East (EI),,1997,2.704.904
Middle East (EI),,1998,26.918.772
Middle East (EI),,1999,26.838.013
Middle East (EI),,2000,28.137.083
Middle East (EI),,2001,2.934.262
Middle East (EI),,2002,30.006.453
Middle East (EI),,2003,3.101.614
Middle East (EI),,2004,3.310.306
Middle East (EI),,2005,34.971.995
Middle East (EI),,2006,3.660.727
Middle East (EI),,2007,37.179.663
Middle East (EI),,2008,39.847.095
Middle East (EI),,2009,40.240.427
Middle East (EI),,2010,41.801.187
Middle East (EI),,2011,4.326.834
Middle East (EI),,2012,4.506.606
Middle East (EI),,2013,4.644.245
Middle East (EI),,2014,4747.19
Middle East (EI),,2015,4.739.224
Middle East (EI),,2016,4.856.421
Middle East (EI),,2017,49.080.923
Middle East (EI),,2018,48.295.806
